tweet_id,username,text,tweet_url,tweet_date,hashtag,search_term,lat,long,region
1260750123790790657,DirkMBuster,"Dr. Jay Bhattacharya: His new MLB COVID-19 Study and the Dilemma of the Lockdown
https://youtu.be/289NWm85eas ",https://twitter.com/Dirk_Buster/status/1260750123790790657,2020-05-14 01:53:47,[],COVID,40.5865,-122.3917,REDDING
1260735038750027777,🖕TheRustyMushroom 🖕,"#Verizon is attacking. You are receiving this email because you manage a business account. In order to support Covid-19 contact tracing by state governments or their healthcare agencies, Verizon will provision Call Filter on eligible smartphones.",https://twitter.com/RustyMushroom/status/1260735038750027777,2020-05-14 00:53:51,['Verizon'],COVID,40.5865,-122.3917,REDDING
1260750123790790657,DirkMBuster,"Dr. Jay Bhattacharya: His new MLB COVID-19 Study and the Dilemma of the Lockdown
https://youtu.be/289NWm85eas ",https://twitter.com/Dirk_Buster/status/1260750123790790657,2020-05-14 01:53:47,[],COVID,40.5865,-122.3917,REDDING
1260735038750027777,🖕TheRustyMushroom 🖕,"#Verizon is attacking. You are receiving this email because you manage a business account. In order to support Covid-19 contact tracing by state governments or their healthcare agencies, Verizon will provision Call Filter on eligible smartphones.",https://twitter.com/RustyMushroom/status/1260735038750027777,2020-05-14 00:53:51,['Verizon'],COVID,40.5865,-122.3917,REDDING
1260766995961851904,Andy Wise,Hey @CDCDirector could please hurry up and give updated guidance for dentists in this pandemic?! Big shout out to @SenatorCollins of Maine for raising awareness at the hearing! Dental practices are disappearing and patients are suffering because of this delay! #dentistry #COVID19,https://twitter.com/therealdrwise/status/1260766995961851904,2020-05-14 03:00:50,"['dentistry', 'COVID19']",COVID-19,40.5865,-122.3917,REDDING
1260750123790790657,DirkMBuster,"Dr. Jay Bhattacharya: His new MLB COVID-19 Study and the Dilemma of the Lockdown
https://youtu.be/289NWm85eas ",https://twitter.com/Dirk_Buster/status/1260750123790790657,2020-05-14 01:53:47,[],COVID-19,40.5865,-122.3917,REDDING
1260744317955604480,NorCal United Way,Showing our gratitude to #NorthState heroes who are committed to serving with excellence now and always. How are you honoring the #EssentialHeroes in your community? #COVID19 @CHIPhousingpic.twitter.com/Tfq9X7WceE,https://twitter.com/NorCalUnitedWay/status/1260744317955604480,2020-05-14 01:30:43,"['NorthState', 'EssentialHeroes', 'COVID19']",COVID-19,40.5865,-122.3917,REDDING
1260735038750027777,🖕TheRustyMushroom 🖕,"#Verizon is attacking. You are receiving this email because you manage a business account. In order to support Covid-19 contact tracing by state governments or their healthcare agencies, Verizon will provision Call Filter on eligible smartphones.",https://twitter.com/RustyMushroom/status/1260735038750027777,2020-05-14 00:53:51,['Verizon'],COVID-19,40.5865,-122.3917,REDDING
1260766995961851904,Andy Wise,Hey @CDCDirector could please hurry up and give updated guidance for dentists in this pandemic?! Big shout out to @SenatorCollins of Maine for raising awareness at the hearing! Dental practices are disappearing and patients are suffering because of this delay! #dentistry #COVID19,https://twitter.com/therealdrwise/status/1260766995961851904,2020-05-14 03:00:50,"['dentistry', 'COVID19']",COVID-19,40.5865,-122.3917,REDDING
1260750123790790657,DirkMBuster,"Dr. Jay Bhattacharya: His new MLB COVID-19 Study and the Dilemma of the Lockdown
https://youtu.be/289NWm85eas ",https://twitter.com/Dirk_Buster/status/1260750123790790657,2020-05-14 01:53:47,[],COVID-19,40.5865,-122.3917,REDDING
1260744317955604480,NorCal United Way,Showing our gratitude to #NorthState heroes who are committed to serving with excellence now and always. How are you honoring the #EssentialHeroes in your community? #COVID19 @CHIPhousingpic.twitter.com/Tfq9X7WceE,https://twitter.com/NorCalUnitedWay/status/1260744317955604480,2020-05-14 01:30:43,"['NorthState', 'EssentialHeroes', 'COVID19']",COVID-19,40.5865,-122.3917,REDDING
1260735038750027777,🖕TheRustyMushroom 🖕,"#Verizon is attacking. You are receiving this email because you manage a business account. In order to support Covid-19 contact tracing by state governments or their healthcare agencies, Verizon will provision Call Filter on eligible smartphones.",https://twitter.com/RustyMushroom/status/1260735038750027777,2020-05-14 00:53:51,['Verizon'],COVID-19,40.5865,-122.3917,REDDING
1260766018764324866,Nanette 🏳️‍🌈🇨🇺🇺🇸,#GOPTraitors #GOPCorruptionOverCountry #RepublicansAreKillingUs             FBI serves warrant on senator in investigation of stock sales linked to coronavirus https://www.latimes.com/politics/story/2020-05-13/fbi-serves-warrant-on-senator-stock-investigation …,https://twitter.com/Nanu4Equality/status/1260766018764324866,2020-05-14 02:56:57,"['GOPTraitors', 'GOPCorruptionOverCountry', 'RepublicansAreKillingUs']",Coronavirus,40.5865,-122.3917,REDDING
1260766018764324866,Nanette 🏳️‍🌈🇨🇺🇺🇸,#GOPTraitors #GOPCorruptionOverCountry #RepublicansAreKillingUs             FBI serves warrant on senator in investigation of stock sales linked to coronavirus https://www.latimes.com/politics/story/2020-05-13/fbi-serves-warrant-on-senator-stock-investigation …,https://twitter.com/Nanu4Equality/status/1260766018764324866,2020-05-14 02:56:57,"['GOPTraitors', 'GOPCorruptionOverCountry', 'RepublicansAreKillingUs']",Coronavirus,40.5865,-122.3917,REDDING
1260736946579451904,DirkMBuster,"Fourteen countries that are paying their workers during quarantine — and how they compare to America's $1,200 stimulus checks.
https://www.businessinsider.com/countries-offering-direct-payments-or-basic-income-in-corona-crisis-2020-4 …",https://twitter.com/Dirk_Buster/status/1260736946579451904,2020-05-14 01:01:26,[],Quarantine,40.5865,-122.3917,REDDING
1260726222859853824,Destiny,"Quarantine made me do a thing 
 pic.twitter.com/mVXePHKk5r",https://twitter.com/destiny_grahamm/status/1260726222859853824,2020-05-14 00:18:49,[],Quarantine,40.5865,-122.3917,REDDING
1260736946579451904,DirkMBuster,"Fourteen countries that are paying their workers during quarantine — and how they compare to America's $1,200 stimulus checks.
https://www.businessinsider.com/countries-offering-direct-payments-or-basic-income-in-corona-crisis-2020-4 …",https://twitter.com/Dirk_Buster/status/1260736946579451904,2020-05-14 01:01:26,[],Quarantine,40.5865,-122.3917,REDDING
1260726222859853824,Destiny,"Quarantine made me do a thing 
 pic.twitter.com/mVXePHKk5r",https://twitter.com/destiny_grahamm/status/1260726222859853824,2020-05-14 00:18:49,[],Quarantine,40.5865,-122.3917,REDDING
1260750123790790657,DirkMBuster,"Dr. Jay Bhattacharya: His new MLB COVID-19 Study and the Dilemma of the Lockdown
https://youtu.be/289NWm85eas ",https://twitter.com/Dirk_Buster/status/1260750123790790657,2020-05-14 01:53:47,[],#COVID-19,40.5865,-122.3917,REDDING
1260735038750027777,🖕TheRustyMushroom 🖕,"#Verizon is attacking. You are receiving this email because you manage a business account. In order to support Covid-19 contact tracing by state governments or their healthcare agencies, Verizon will provision Call Filter on eligible smartphones.",https://twitter.com/RustyMushroom/status/1260735038750027777,2020-05-14 00:53:51,['Verizon'],#COVID-19,40.5865,-122.3917,REDDING
1260750123790790657,DirkMBuster,"Dr. Jay Bhattacharya: His new MLB COVID-19 Study and the Dilemma of the Lockdown
https://youtu.be/289NWm85eas ",https://twitter.com/Dirk_Buster/status/1260750123790790657,2020-05-14 01:53:47,[],#COVID-19,40.5865,-122.3917,REDDING
1260735038750027777,🖕TheRustyMushroom 🖕,"#Verizon is attacking. You are receiving this email because you manage a business account. In order to support Covid-19 contact tracing by state governments or their healthcare agencies, Verizon will provision Call Filter on eligible smartphones.",https://twitter.com/RustyMushroom/status/1260735038750027777,2020-05-14 00:53:51,['Verizon'],#COVID-19,40.5865,-122.3917,REDDING
1260766995961851904,Andy Wise,Hey @CDCDirector could please hurry up and give updated guidance for dentists in this pandemic?! Big shout out to @SenatorCollins of Maine for raising awareness at the hearing! Dental practices are disappearing and patients are suffering because of this delay! #dentistry #COVID19,https://twitter.com/therealdrwise/status/1260766995961851904,2020-05-14 03:00:50,"['dentistry', 'COVID19']",#covid19,40.5865,-122.3917,REDDING
1260744317955604480,NorCal United Way,Showing our gratitude to #NorthState heroes who are committed to serving with excellence now and always. How are you honoring the #EssentialHeroes in your community? #COVID19 @CHIPhousingpic.twitter.com/Tfq9X7WceE,https://twitter.com/NorCalUnitedWay/status/1260744317955604480,2020-05-14 01:30:43,"['NorthState', 'EssentialHeroes', 'COVID19']",#covid19,40.5865,-122.3917,REDDING
1260766995961851904,Andy Wise,Hey @CDCDirector could please hurry up and give updated guidance for dentists in this pandemic?! Big shout out to @SenatorCollins of Maine for raising awareness at the hearing! Dental practices are disappearing and patients are suffering because of this delay! #dentistry #COVID19,https://twitter.com/therealdrwise/status/1260766995961851904,2020-05-14 03:00:50,"['dentistry', 'COVID19']",#covid19,40.5865,-122.3917,REDDING
1260744317955604480,NorCal United Way,Showing our gratitude to #NorthState heroes who are committed to serving with excellence now and always. How are you honoring the #EssentialHeroes in your community? #COVID19 @CHIPhousingpic.twitter.com/Tfq9X7WceE,https://twitter.com/NorCalUnitedWay/status/1260744317955604480,2020-05-14 01:30:43,"['NorthState', 'EssentialHeroes', 'COVID19']",#covid19,40.5865,-122.3917,REDDING
